parnme,dairy,forestry,hort,other,snb,i,j,parnme,base_load
kg_059_006,0.0,0.0,0.0,0.0,0.0,59,6,kg_059_006,0.0
kg_059_007,0.0,0.0,0.0,0.0,0.0,59,7,kg_059_007,0.0
kg_059_008,0.0,0.0,0.0,0.0,0.0,59,8,kg_059_008,0.0
kg_059_009,0.0,0.0,0.0,0.0,0.0,59,9,kg_059_009,0.0
kg_059_010,0.0,0.0,0.0,0.0,0.0,59,10,kg_059_010,0.0
kg_059_011,0.0,0.0,0.0,0.0,0.0,59,11,kg_059_011,0.0
kg_059_012,0.0,0.0,0.0,0.0,0.0,59,12,kg_059_012,0.0
kg_059_013,0.3554372774,0.0,0.0,0.0,0.0,59,13,kg_059_013,0.0
kg_059_014,0.4928953518,0.0,0.0391202531,0.2029536437,0.125260351,59,14,kg_059_014,2.591352
kg_059_015,0.8405718091,0.0,0.0433722257,0.0,0.0063677397,59,15,kg_059_015,5.393743
kg_059_016,0.3197697008,0.0,0.0,0.0,0.6542889734,59,16,kg_059_016,4.268222
kg_059_017,0.5925360887,0.0,0.0,0.2781751034,0.1292888079,59,17,kg_059_017,4.885174
kg_059_018,0.8081763385,0.0,0.0,0.0829323366,0.0407688936,59,18,kg_059_018,5.589528
kg_059_019,0.9604710912,0.0,0.0,0.0,0.0138848853,59,19,kg_059_019,5.697646
kg_059_020,1.0,0.0,0.0,0.0,0.0,59,20,kg_059_020,5.787983
kg_059_021,0.4638931197,0.0,0.2385016842,0.0,0.2651409437,59,21,kg_059_021,7.779135
kg_059_022,0.9610267702,0.0,0.0,0.0,0.0038378208,59,22,kg_059_022,5.541487
kg_059_023,0.9481601824,0.0,0.0,0.0,0.0,59,23,kg_059_023,5.450879
kg_059_024,0.6357610083,0.0,0.0,0.0,0.0,59,24,kg_059_024,5.371461
kg_059_025,0.9464195481,0.0,0.0,0.0,0.0,59,25,kg_059_025,5.59078
kg_059_026,0.7709771334,0.0,0.0,0.0,0.0804052471,59,26,kg_059_026,4.758946
kg_059_027,0.5052524651,0.0,0.0776967978,0.0,0.3732181491,59,27,kg_059_027,5.230419
kg_059_028,0.9854397336,0.0,0.0,0.0,0.0,59,28,kg_059_028,5.556965
kg_059_029,0.9705940374,0.0,0.0,0.0,0.0,59,29,kg_059_029,5.515205
kg_059_030,1.0,0.0,0.0,0.0,0.0,59,30,kg_059_030,4.562701
kg_059_031,0.9653496583,0.0,0.0,0.0,0.0123117364,59,31,kg_059_031,5.283443
kg_059_032,0.9877604447,0.0,0.0122395553,0.0,0.0,59,32,kg_059_032,5.545346
kg_059_033,0.3400565173,0.0,0.4846864259,0.0,0.1635814187,59,33,kg_059_033,9.942219
kg_059_034,0.8018057839,0.0,0.0374110092,0.1344112671,0.0,59,34,kg_059_034,5.127926
kg_059_035,0.9765699658,0.0,0.0,0.0,1.89384e-05,59,35,kg_059_035,5.50563
kg_059_036,0.6318159649,0.0,0.0,0.0,0.342833193,59,36,kg_059_036,5.557951
kg_059_037,0.9966535806,0.0,0.0,0.0,0.0,59,37,kg_059_037,5.513351
kg_059_038,0.9898618479,0.0,0.0,0.0,0.0,59,38,kg_059_038,5.558097
kg_059_039,0.9404571742,0.0,0.0,0.0305203996,0.0,59,39,kg_059_039,5.280071
kg_059_040,0.5040749053,0.0,0.0,0.4959250947,0.0,59,40,kg_059_040,4.786191
kg_059_041,0.4836474649,0.0,0.0,0.4497691042,0.0,59,41,kg_059_041,4.618015
kg_059_042,0.8065206393,0.0,0.0,0.0056412595,0.0037371952,59,42,kg_059_042,5.225464
kg_059_043,0.9500418583,0.0,0.0,0.0,0.000181701,59,43,kg_059_043,5.31638
kg_059_044,0.970964299,0.0,0.0,0.0,0.0,59,44,kg_059_044,5.171065
kg_059_045,0.9503861021,0.0,0.0,0.0,0.0,59,45,kg_059_045,5.449638
kg_059_046,0.3206698725,0.6470864785,0.0,0.0,0.0,59,46,kg_059_046,2.381463
kg_059_047,0.0,0.6643943546,0.0,0.0,0.0,59,47,kg_059_047,0.8235702
kg_059_048,0.0,0.0,0.0,0.0,0.0,59,48,kg_059_048,0.4983019
kg_059_049,0.0,0.0,0.0,0.0,0.0,59,49,kg_059_049,0.0
kg_059_050,0.0,0.0,0.0,0.0,0.0,59,50,kg_059_050,0.0
kg_059_051,0.0,0.0,0.0,0.0,0.0,59,51,kg_059_051,0.0
kg_059_052,0.0,0.0,0.0,0.0,0.0,59,52,kg_059_052,0.0
kg_059_053,0.0,0.0,0.0,0.0,0.0,59,53,kg_059_053,0.0
kg_059_054,0.0,0.0,0.0,0.0,0.0,59,54,kg_059_054,0.0
kg_059_055,0.0,0.0,0.0,0.0,0.0,59,55,kg_059_055,0.0
kg_059_056,0.0,0.0,0.0,0.0,0.0,59,56,kg_059_056,0.0
kg_059_057,0.0,0.0,0.0,0.0,0.0,59,57,kg_059_057,0.0
kg_059_058,0.0,0.0,0.0,0.0,0.0,59,58,kg_059_058,0.0
kg_059_059,0.0,0.0,0.0,0.0,0.0,59,59,kg_059_059,0.0
kg_059_060,0.0,0.0,0.0,0.0,0.0,59,60,kg_059_060,0.0
kg_059_061,0.0,0.0,0.0,0.0,0.0,59,61,kg_059_061,0.0
kg_059_062,0.0,0.0,0.0,0.0,0.0,59,62,kg_059_062,0.0
kg_059_063,0.0,0.0,0.0,0.0,0.0,59,63,kg_059_063,0.0
kg_059_064,0.0,0.0,0.0,0.0,0.0,59,64,kg_059_064,0.0
kg_059_065,0.0,0.0,0.0,0.0,0.0,59,65,kg_059_065,0.0
kg_059_066,0.0,0.0,0.0,0.0,0.0,59,66,kg_059_066,0.0
kg_059_067,0.0,0.0,0.0,0.0,0.0,59,67,kg_059_067,0.0
kg_059_068,0.0,0.0,0.0,0.0,0.0,59,68,kg_059_068,0.0
kg_059_069,0.0,0.0,0.0,0.0,0.0,59,69,kg_059_069,0.0
kg_060_000,0.0,0.0,0.0,0.0,0.0,60,0,kg_060_000,0.0
kg_060_001,0.0,0.0,0.0,0.0,0.0,60,1,kg_060_001,0.0
kg_060_002,0.0,0.0,0.0,0.0,0.0,60,2,kg_060_002,0.0
kg_060_003,0.0,0.0,0.0,0.0,0.0,60,3,kg_060_003,0.0
kg_060_004,0.0,0.0,0.0,0.0,0.0,60,4,kg_060_004,0.0
kg_060_005,0.0,0.0,0.0,0.0,0.0,60,5,kg_060_005,0.0
kg_060_006,0.0,0.0,0.0,0.0,0.0,60,6,kg_060_006,0.0
kg_060_007,0.0,0.0,0.0,0.0,0.0,60,7,kg_060_007,0.0
kg_060_008,0.0,0.0,0.0,0.0,0.0,60,8,kg_060_008,0.0
kg_060_009,0.0,0.0,0.0,0.0,0.0,60,9,kg_060_009,0.0
kg_060_010,0.0,0.0,0.0,0.0,0.0,60,10,kg_060_010,0.0
kg_060_011,0.0,0.0,0.0,0.0,0.0,60,11,kg_060_011,0.0
kg_060_012,0.019898135,0.0,0.0,0.0,0.0,60,12,kg_060_012,0.0
kg_060_013,0.9990333334,0.0,0.0,0.0,0.0,60,13,kg_060_013,0.0
kg_060_014,0.9405894843,0.0,0.0264137351,0.0,0.0100426626,60,14,kg_060_014,3.308392
kg_060_015,0.7562114585,0.0,0.1800855731,0.0,0.0,60,15,kg_060_015,6.944504
kg_060_016,0.8705534129,0.0,0.0,0.0,0.1117147724,60,16,kg_060_016,5.314669
kg_060_017,0.4921946065,0.0,0.187022372,0.0506804391,0.1933856092,60,17,kg_060_017,6.498493
kg_060_018,0.5126404382,0.0,0.02181973,0.0080670709,0.0150375774,60,18,kg_060_018,6.085489
kg_060_019,0.7629928444,0.0,0.0,0.0,0.1754867571,60,19,kg_060_019,5.224519
kg_060_020,0.7774309794,0.0,0.0,0.0,0.135455276,60,20,kg_060_020,5.450879
kg_060_021,0.8602524482,0.0,0.0,0.0,0.0,60,21,kg_060_021,5.093742
kg_060_022,0.4856751408,0.0,0.0107232546,0.0,0.0009285903,60,22,kg_060_022,3.527691
kg_060_023,0.5033337952,0.0,0.1876485976,0.0,0.0312605813,60,23,kg_060_023,6.705886
kg_060_024,0.4199071106,0.0,0.0023002382,0.0,0.0863888755,60,24,kg_060_024,4.570984
kg_060_025,0.7685504084,0.0,0.0,0.0,0.0,60,25,kg_060_025,4.735067
kg_060_026,0.8516750616,0.0,0.0,0.0,0.0,60,26,kg_060_026,5.60381
kg_060_027,0.8108843866,0.0,0.0,0.0,0.1601936421,60,27,kg_060_027,5.336199
kg_060_028,0.9727485522,0.0,0.0,0.0,0.0,60,28,kg_060_028,5.63025
kg_060_029,0.9734770589,0.0,0.0,0.0,0.0,60,29,kg_060_029,5.517057
kg_060_030,0.9652842497,0.0,0.0,0.0,0.0,60,30,kg_060_030,5.56094
kg_060_031,0.9537952697,0.0,0.0,0.0,0.0045405881,60,31,kg_060_031,5.474349
kg_060_032,0.985924796,0.0,0.0,0.0,0.0,60,32,kg_060_032,5.38688
kg_060_033,0.979014986,0.0,0.0,0.0,0.0,60,33,kg_060_033,5.396367
kg_060_034,1.0,0.0,0.0,0.0,0.0,60,34,kg_060_034,5.38637
kg_060_035,0.9726599164,0.0,0.0,0.0,0.0,60,35,kg_060_035,5.278084
kg_060_036,0.9965381342,0.0,0.0,0.0,0.0,60,36,kg_060_036,5.523206
kg_060_037,0.9259673095,0.0,0.0,0.0,0.0,60,37,kg_060_037,5.469416
kg_060_038,0.9768590406,0.0,0.0,0.0,0.0,60,38,kg_060_038,5.523638
kg_060_039,0.9191109255,0.0,0.0,0.0,0.0072842717,60,39,kg_060_039,5.147858
kg_060_040,0.9626140477,0.0,0.0,0.0,0.0153336718,60,40,kg_060_040,5.45464
kg_060_041,0.7843229257,0.0,0.0072760359,0.0,0.0,60,41,kg_060_041,4.854719
kg_060_042,0.6768991415,0.0,0.0,0.0,0.189944115,60,42,kg_060_042,5.024421
kg_060_043,0.6996352307,0.0,0.0,0.0,0.1087504248,60,43,kg_060_043,5.048112
kg_060_044,0.9517403541,0.0,0.0,0.0,0.0,60,44,kg_060_044,5.326155
kg_060_045,0.9514396214,0.0,0.0,0.0,0.0,60,45,kg_060_045,5.643009
kg_060_046,0.4036648573,0.3808341905,0.0,0.0,0.0,60,46,kg_060_046,2.83329
kg_060_047,0.0,0.2399276713,0.0,0.0,0.0,60,47,kg_060_047,0.8235402
kg_060_048,0.0,0.0,0.0,0.0,0.0,60,48,kg_060_048,0.2121774
kg_060_049,0.0,0.0,0.0,0.0,0.0,60,49,kg_060_049,0.0
kg_060_050,0.0,0.0,0.0,0.0,0.0,60,50,kg_060_050,0.0
kg_060_051,0.0,0.0,0.0,0.0,0.0,60,51,kg_060_051,0.0
kg_060_052,0.0,0.0,0.0,0.0,0.0,60,52,kg_060_052,0.0
kg_060_053,0.0,0.0,0.0,0.0,0.0,60,53,kg_060_053,0.0
kg_060_054,0.0,0.0,0.0,0.0,0.0,60,54,kg_060_054,0.0
kg_060_055,0.0,0.0,0.0,0.0,0.0,60,55,kg_060_055,0.0
kg_060_056,0.0,0.0,0.0,0.0,0.0,60,56,kg_060_056,0.0
kg_060_057,0.0,0.0,0.0,0.0,0.0,60,57,kg_060_057,0.0
kg_060_058,0.0,0.0,0.0,0.0,0.0,60,58,kg_060_058,0.0
kg_060_059,0.0,0.0,0.0,0.0,0.0,60,59,kg_060_059,0.0
kg_060_060,0.0,0.0,0.0,0.0,0.0,60,60,kg_060_060,0.0
kg_060_061,0.0,0.0,0.0,0.0,0.0,60,61,kg_060_061,0.0
kg_060_062,0.0,0.0,0.0,0.0,0.0,60,62,kg_060_062,0.0
kg_060_063,0.0,0.0,0.0,0.0,0.0,60,63,kg_060_063,0.0
kg_060_064,0.0,0.0,0.0,0.0,0.0,60,64,kg_060_064,0.0
kg_060_065,0.0,0.0,0.0,0.0,0.0,60,65,kg_060_065,0.0
kg_060_066,0.0,0.0,0.0,0.0,0.0,60,66,kg_060_066,0.0
kg_060_067,0.0,0.0,0.0,0.0,0.0,60,67,kg_060_067,0.0
kg_060_068,0.0,0.0,0.0,0.0,0.0,60,68,kg_060_068,0.0
kg_060_069,0.0,0.0,0.0,0.0,0.0,60,69,kg_060_069,0.0
kg_061_000,0.0,0.0,0.0,0.0,0.0,61,0,kg_061_000,0.0
kg_061_001,0.0,0.0,0.0,0.0,0.0,61,1,kg_061_001,0.0
kg_061_002,0.0,0.0,0.0,0.0,0.0,61,2,kg_061_002,0.0
kg_061_003,0.0,0.0,0.0,0.0,0.0,61,3,kg_061_003,0.0
kg_061_004,0.0,0.0,0.0,0.0,0.0,61,4,kg_061_004,0.0
kg_061_005,0.0,0.0,0.0,0.0,0.0,61,5,kg_061_005,0.0
kg_061_006,0.0,0.0,0.0,0.0,0.0,61,6,kg_061_006,0.0
kg_061_007,0.0,0.0,0.0,0.0,0.0,61,7,kg_061_007,0.0
kg_061_008,0.0,0.0,0.0,0.0,0.0,61,8,kg_061_008,0.0
kg_061_009,0.0,0.0,0.0,0.0,0.0,61,9,kg_061_009,0.0
kg_061_010,0.0,0.0,0.0,0.0,0.0,61,10,kg_061_010,0.0
kg_061_011,0.0,0.0,0.0,0.0,0.0,61,11,kg_061_011,0.0
kg_061_012,0.0309020626,0.0,0.0,0.0,0.0,61,12,kg_061_012,0.0
kg_061_013,0.6959285785,0.0,0.0,0.0,0.0,61,13,kg_061_013,0.0
kg_061_014,0.5747932066,0.0,0.0,0.0,0.0,61,14,kg_061_014,0.5025309
kg_061_015,0.8481705793,0.0,0.0,0.0,0.0,61,15,kg_061_015,3.439139
kg_061_016,1.0,0.0,0.0,0.0,0.0,61,16,kg_061_016,5.438054
kg_061_017,0.9399909125,0.0,0.0,0.0,0.0,61,17,kg_061_017,5.571583
kg_061_018,0.4581446694,0.0,0.0,0.0,0.0412241162,61,18,kg_061_018,5.67258
kg_061_019,0.4042813657,0.0,0.0,0.0,0.1440018484,61,19,kg_061_019,4.48592
kg_061_020,0.5700787151,0.0,0.0,0.0,0.0461109745,61,20,kg_061_020,3.598061
kg_061_021,0.1668438584,0.0,0.0,0.0,0.0,61,21,kg_061_021,1.287531
kg_061_022,0.3550336051,0.0,0.0047547011,0.0,0.0,61,22,kg_061_022,3.268811
kg_061_023,0.4007500023,0.0,0.0754408829,0.0,0.1147707354,61,23,kg_061_023,4.84453
kg_061_024,0.9406580867,0.0,0.0121022063,0.0,0.0270038311,61,24,kg_061_024,5.549282
kg_061_025,1.0,0.0,0.0,0.0,0.0,61,25,kg_061_025,5.348028
kg_061_026,1.0,0.0,0.0,0.0,0.0,61,26,kg_061_026,5.575739
kg_061_027,0.9805088102,0.0,0.0,0.0,0.0,61,27,kg_061_027,5.62779
kg_061_028,0.9739274242,0.0,0.0,0.0,0.0,61,28,kg_061_028,5.792418
kg_061_029,0.9896778307,0.0,0.0,0.0,0.0,61,29,kg_061_029,5.638342
kg_061_030,0.9607958634,0.0,0.0,0.0,0.0,61,30,kg_061_030,5.591362
kg_061_031,0.9647345611,0.0,0.0,0.0,0.0,61,31,kg_061_031,5.573638
kg_061_032,0.9675023511,0.0,0.0,0.0,0.0,61,32,kg_061_032,5.292232
kg_061_033,0.5897530948,0.0,0.3498609058,0.0,0.0,61,33,kg_061_033,8.526592
kg_061_034,0.9846437671,0.0,0.0003735984,0.0,0.0134590718,61,34,kg_061_034,5.375059
kg_061_035,0.5987101663,0.0,0.0,0.0,0.3785682557,61,35,kg_061_035,5.42525
kg_061_036,1.0,0.0,0.0,0.0,0.0,61,36,kg_061_036,5.443787
kg_061_037,0.9799999371,0.0,0.0,0.0,0.0,61,37,kg_061_037,5.587164
kg_061_038,0.9889873874,0.0,0.0,0.0,0.0,61,38,kg_061_038,5.761201
kg_061_039,0.8373163897,0.0,0.0,0.1390234644,0.0,61,39,kg_061_039,5.283109
kg_061_040,0.9713701787,0.0,0.0,0.0,0.0,61,40,kg_061_040,5.47855
kg_061_041,0.966277909,0.0,0.0,0.0,0.0,61,41,kg_061_041,5.619652
kg_061_042,0.8199221129,0.0,0.0,0.0,0.1103338377,61,42,kg_061_042,5.417363
kg_061_043,0.9064669224,0.0,0.0,0.0,0.0,61,43,kg_061_043,5.394804
kg_061_044,0.9063663983,0.0,0.0,0.0,0.0,61,44,kg_061_044,5.089801
kg_061_045,0.9600208033,0.0,0.0,0.0,0.0,61,45,kg_061_045,5.601943
kg_061_046,0.4195324418,0.49644802,0.0,0.0,0.0,61,46,kg_061_046,2.89791
kg_061_047,0.0,0.1911525049,0.0,0.0,0.0,61,47,kg_061_047,0.8232557
kg_061_048,0.0,0.004251513,0.0,0.0,0.0,61,48,kg_061_048,0.4967667
kg_061_049,0.0,0.0,0.0,0.0,0.0,61,49,kg_061_049,0.0
kg_061_050,0.0,0.0,0.0,0.0,0.0,61,50,kg_061_050,0.0
kg_061_051,0.0,0.0,0.0,0.0,0.0,61,51,kg_061_051,0.0
kg_061_052,0.0,0.0,0.0,0.0,0.0,61,52,kg_061_052,0.0
kg_061_053,0.0,0.0,0.0,0.0,0.0,61,53,kg_061_053,0.0
kg_061_054,0.0,0.0,0.0,0.0,0.0,61,54,kg_061_054,0.0
kg_061_055,0.0,0.0,0.0,0.0,0.0,61,55,kg_061_055,0.0
kg_061_056,0.0,0.0,0.0,0.0,0.0,61,56,kg_061_056,0.0
kg_061_057,0.0,0.0,0.0,0.0,0.0,61,57,kg_061_057,0.0
kg_061_058,0.0,0.0,0.0,0.0,0.0,61,58,kg_061_058,0.0
kg_061_059,0.0,0.0,0.0,0.0,0.0,61,59,kg_061_059,0.0
kg_061_060,0.0,0.0,0.0,0.0,0.0,61,60,kg_061_060,0.0
kg_061_061,0.0,0.0,0.0,0.0,0.0,61,61,kg_061_061,0.0
kg_061_062,0.0,0.0,0.0,0.0,0.0,61,62,kg_061_062,0.0
kg_061_063,0.0,0.0,0.0,0.0,0.0,61,63,kg_061_063,0.0
kg_061_064,0.0,0.0,0.0,0.0,0.0,61,64,kg_061_064,0.0
kg_061_065,0.0,0.0,0.0,0.0,0.0,61,65,kg_061_065,0.0
kg_061_066,0.0,0.0,0.0,0.0,0.0,61,66,kg_061_066,0.0
kg_061_067,0.0,0.0,0.0,0.0,0.0,61,67,kg_061_067,0.0
kg_061_068,0.0,0.0,0.0,0.0,0.0,61,68,kg_061_068,0.0
kg_061_069,0.0,0.0,0.0,0.0,0.0,61,69,kg_061_069,0.0
kg_062_000,0.0,0.0,0.0,0.0,0.0,62,0,kg_062_000,0.0
kg_062_001,0.0,0.0,0.0,0.0,0.0,62,1,kg_062_001,0.0
kg_062_002,0.0,0.0,0.0,0.0,0.0,62,2,kg_062_002,0.0
kg_062_003,0.0,0.0,0.0,0.0,0.0,62,3,kg_062_003,0.0
kg_062_004,0.0,0.0,0.0,0.0,0.0,62,4,kg_062_004,0.0
kg_062_005,0.0,0.0,0.0,0.0,0.0,62,5,kg_062_005,0.0
kg_062_006,0.0,0.0,0.0,0.0,0.0,62,6,kg_062_006,0.0
kg_062_007,0.0,0.0,0.0,0.0,0.0,62,7,kg_062_007,0.0
kg_062_008,0.0,0.0,0.0,0.0,0.0,62,8,kg_062_008,0.0
kg_062_009,0.0,0.0,0.0,0.0,0.0,62,9,kg_062_009,0.0
kg_062_010,0.0,0.0,0.0,0.0,0.0,62,10,kg_062_010,0.0
kg_062_011,0.0,0.0,0.0,0.0,0.0,62,11,kg_062_011,0.0
kg_062_012,0.0313022978,0.0,0.0,0.0,0.0,62,12,kg_062_012,0.0
kg_062_013,0.447847886,0.0,0.0,0.0,0.0,62,13,kg_062_013,0.0
kg_062_014,0.8236567795,0.0,0.0,0.0,0.0956145261,62,14,kg_062_014,1.223492
kg_062_015,0.6682959659,0.0,0.0,0.0,0.2445846711,62,15,kg_062_015,4.474182
kg_062_016,1.0,0.0,0.0,0.0,0.0,62,16,kg_062_016,5.301547
kg_062_017,0.952004184,0.0,0.0,0.0,0.0,62,17,kg_062_017,5.349597
kg_062_018,0.0621327955,0.0,0.0,0.0,0.0024120947,62,18,kg_062_018,5.834222
kg_062_019,0.3374598741,0.0,0.025099124,0.0,0.0891013857,62,19,kg_062_019,4.412327
kg_062_020,0.0,0.0,0.0,0.0,0.0,62,20,kg_062_020,0.2586976
kg_062_021,0.0139821345,0.0,0.0,0.0,0.0,62,21,kg_062_021,1.06581
kg_062_022,0.3096300358,0.0,0.175675343,0.0,0.0,62,22,kg_062_022,6.557514
kg_062_023,0.9145419828,0.0,0.0178776486,0.0429507959,0.0,62,23,kg_062_023,5.695592
kg_062_024,0.986387292,0.0,0.0,0.0,0.0,62,24,kg_062_024,5.458603
kg_062_025,1.0,0.0,0.0,0.0,0.0,62,25,kg_062_025,5.465176
kg_062_026,1.0,0.0,0.0,0.0,0.0,62,26,kg_062_026,5.519744
kg_062_027,0.9926540204,0.0,0.0,0.0,0.0,62,27,kg_062_027,5.556425
kg_062_028,0.9631360449,0.0,0.0,0.0007527115,0.0,62,28,kg_062_028,5.578293
kg_062_029,0.7691193154,0.0,0.0,0.1794845316,0.0383935607,62,29,kg_062_029,5.08768
kg_062_030,0.9940867886,0.0,0.0,0.0,0.0,62,30,kg_062_030,5.478332
kg_062_031,0.954354094,0.0,0.0,0.0,0.0,62,31,kg_062_031,5.433162
kg_062_032,0.5965100938,0.0,0.0099945286,0.092953387,0.0,62,32,kg_062_032,4.144508
kg_062_033,0.4430716637,0.0,0.3763137359,0.1600687607,0.0,62,33,kg_062_033,8.757462
kg_062_034,0.9446152531,0.0,0.0459661147,0.0,0.0,62,34,kg_062_034,5.954308
kg_062_035,0.8741412712,0.0,0.0,0.0,0.1224325813,62,35,kg_062_035,5.369642
kg_062_036,1.0,0.0,0.0,0.0,0.0,62,36,kg_062_036,5.285275
kg_062_037,1.0,0.0,0.0,0.0,0.0,62,37,kg_062_037,5.305324
kg_062_038,0.889197359,0.0,0.0,0.0,0.0741956642,62,38,kg_062_038,5.494732
kg_062_039,0.6518598936,0.0,0.0,0.2288746764,0.0518803086,62,39,kg_062_039,5.031179
kg_062_040,0.9659224557,0.0,0.0,0.0,0.0,62,40,kg_062_040,5.562645
kg_062_041,1.0,0.0,0.0,0.0,0.0,62,41,kg_062_041,5.841319
kg_062_042,0.999799334,0.0,0.0,0.0,0.0,62,42,kg_062_042,5.732289
kg_062_043,0.917414469,0.0,0.0,0.0,0.0,62,43,kg_062_043,5.443149
kg_062_044,0.8604959732,0.0,0.0,0.0,0.0386813745,62,44,kg_062_044,4.849654
kg_062_045,0.833865341,0.0,0.0,0.0,0.0978728182,62,45,kg_062_045,5.130601
kg_062_046,0.648110332,0.2933279178,0.0,0.0,0.0,62,46,kg_062_046,4.073775
kg_062_047,0.0008934615,0.6594961177,0.0,0.0,0.0,62,47,kg_062_047,0.8278187
kg_062_048,0.0,0.0037325512,0.0,0.0,0.0,62,48,kg_062_048,0.7879449
kg_062_049,0.0,0.0,0.0,0.0,0.0,62,49,kg_062_049,0.05147484
kg_062_050,0.0,0.0,0.0,0.0,0.0,62,50,kg_062_050,0.0
kg_062_051,0.0,0.0,0.0,0.0,0.0,62,51,kg_062_051,0.0
kg_062_052,0.0,0.0,0.0,0.0,0.0,62,52,kg_062_052,0.0
kg_062_053,0.0,0.0,0.0,0.0,0.0,62,53,kg_062_053,0.0
kg_062_054,0.0,0.0,0.0,0.0,0.0,62,54,kg_062_054,0.0
kg_062_055,0.0,0.0,0.0,0.0,0.0,62,55,kg_062_055,0.0
kg_062_056,0.0,0.0,0.0,0.0,0.0,62,56,kg_062_056,0.0
kg_062_057,0.0,0.0,0.0,0.0,0.0,62,57,kg_062_057,0.0
kg_062_058,0.0,0.0,0.0,0.0,0.0,62,58,kg_062_058,0.0
kg_062_059,0.0,0.0,0.0,0.0,0.0,62,59,kg_062_059,0.0
kg_062_060,0.0,0.0,0.0,0.0,0.0,62,60,kg_062_060,0.0
kg_062_061,0.0,0.0,0.0,0.0,0.0,62,61,kg_062_061,0.0
kg_062_062,0.0,0.0,0.0,0.0,0.0,62,62,kg_062_062,0.0
kg_062_063,0.0,0.0,0.0,0.0,0.0,62,63,kg_062_063,0.0
kg_062_064,0.0,0.0,0.0,0.0,0.0,62,64,kg_062_064,0.0
kg_062_065,0.0,0.0,0.0,0.0,0.0,62,65,kg_062_065,0.0
kg_062_066,0.0,0.0,0.0,0.0,0.0,62,66,kg_062_066,0.0
kg_062_067,0.0,0.0,0.0,0.0,0.0,62,67,kg_062_067,0.0
kg_062_068,0.0,0.0,0.0,0.0,0.0,62,68,kg_062_068,0.0
kg_062_069,0.0,0.0,0.0,0.0,0.0,62,69,kg_062_069,0.0
kg_063_000,0.0,0.0,0.0,0.0,0.0,63,0,kg_063_000,0.0
kg_063_001,0.0,0.0,0.0,0.0,0.0,63,1,kg_063_001,0.0
kg_063_002,0.0,0.0,0.0,0.0,0.0,63,2,kg_063_002,0.0
kg_063_003,0.0,0.0,0.0,0.0,0.0,63,3,kg_063_003,0.0
kg_063_004,0.0,0.0,0.0,0.0,0.0,63,4,kg_063_004,0.0
kg_063_005,0.0,0.0,0.0,0.0,0.0,63,5,kg_063_005,0.0
kg_063_006,0.0,0.0,0.0,0.0,0.0,63,6,kg_063_006,0.0
kg_063_007,0.0,0.0,0.0,0.0,0.0,63,7,kg_063_007,0.0
kg_063_008,0.0,0.0,0.0,0.0,0.0,63,8,kg_063_008,0.0
kg_063_009,0.0,0.0,0.0,0.0,0.0,63,9,kg_063_009,0.0
kg_063_010,0.0,0.0,0.0,0.0,0.0,63,10,kg_063_010,0.0
kg_063_011,0.0,0.0,0.0,0.0,0.0,63,11,kg_063_011,0.0
kg_063_012,0.0,0.0,0.0,0.0,0.0,63,12,kg_063_012,0.0
kg_063_013,0.8461264485,0.0,0.0,0.0,0.0,63,13,kg_063_013,1.312144
kg_063_014,0.5032591582,0.0,0.0,0.0,0.0423550259,63,14,kg_063_014,1.964456
kg_063_015,0.9465349671,0.0,0.0,0.0,0.0251564866,63,15,kg_063_015,5.503517
kg_063_016,0.981751968,0.0,0.0,0.0,0.0,63,16,kg_063_016,5.169814
kg_063_017,0.9109423312,0.0,0.0,0.0,0.0,63,17,kg_063_017,5.06154
kg_063_018,0.4685613026,0.0,0.0,0.0,0.0618325557,63,18,kg_063_018,4.894043
kg_063_019,0.0377087437,0.0,0.0,0.0,0.4304307828,63,19,kg_063_019,3.076591
kg_063_020,0.0518000697,0.0,0.0,0.0,0.0061221973,63,20,kg_063_020,1.365584
kg_063_021,0.0453672293,0.0,0.0,0.2748867453,0.1219235404,63,21,kg_063_021,2.009401
kg_063_022,0.1389897215,0.0,0.1116134636,0.0237566205,0.0397886404,63,22,kg_063_022,5.949114
kg_063_023,0.263303804,0.0,0.0167145683,0.1203562294,0.0779986707,63,23,kg_063_023,5.376
kg_063_024,0.9649382214,0.0,0.0,0.0,0.0,63,24,kg_063_024,5.41912
kg_063_025,0.9769770342,0.0,0.0,0.0,0.0,63,25,kg_063_025,5.567465
kg_063_026,0.9303643965,0.0,0.0,0.0,0.0,63,26,kg_063_026,5.37065
kg_063_027,1.0,0.0,0.0,0.0,0.0,63,27,kg_063_027,5.773872
kg_063_028,0.991223839,0.0,0.0,0.0,0.0,63,28,kg_063_028,5.612755
kg_063_029,0.9634074598,0.0,0.0,0.0,0.0046247217,63,29,kg_063_029,5.623977
kg_063_030,1.0,0.0,0.0,0.0,0.0,63,30,kg_063_030,5.692275
kg_063_031,0.9668022596,0.0,0.0,0.0,0.0,63,31,kg_063_031,5.457583
kg_063_032,0.7875877269,0.0,0.1753429278,0.0,0.0,63,32,kg_063_032,7.130851
kg_063_033,0.9276063362,0.0,0.0161897767,0.0,0.0,63,33,kg_063_033,5.74556
kg_063_034,1.0,0.0,0.0,0.0,0.0,63,34,kg_063_034,5.58343
kg_063_035,0.9935985008,0.0,0.0,0.0,0.0,63,35,kg_063_035,5.365716
