obsnme,obsval
ucn1_00_080_043_010,0.0016559543066072327
ucn1_00_080_044_010,0.0010318108129576075
ucn1_00_080_045_010,0.001063674918402959
ucn1_00_080_046_010,0.0008505715936757079
ucn1_00_080_047_010,0.0006874209596667607
ucn1_00_080_048_010,0.0006029252120124385
ucn1_00_080_049_010,0.00032400761456260997
ucn1_00_080_050_010,0.00032334064507119625
ucn1_00_081_022_010,0.0006605733876999591
ucn1_00_081_023_010,0.0006498139257731873
ucn1_00_081_024_010,0.0008408945967332205
ucn1_00_081_025_010,0.00040510660726460147
ucn1_00_081_026_010,0.0002884768777595643
ucn1_00_081_027_010,0.00014712857341659077
ucn1_00_081_028_010,0.00012162376872344964
ucn1_00_081_029_010,0.0007247621806843465
ucn1_00_081_030_010,0.0008125731052380368
ucn1_00_081_031_010,0.0009725766910249148
ucn1_00_081_032_010,0.0025313177257717074
ucn1_00_081_033_010,0.003621804276126888
ucn1_00_081_034_010,0.0014572880670569042
ucn1_00_081_036_010,0.0001793829213790677
ucn1_00_081_037_010,0.0006689822007265204
ucn1_00_081_038_010,0.0009433741812778794
ucn1_00_081_039_010,0.0016012882484943963
ucn1_00_081_040_010,0.0016893462755975962
ucn1_00_081_041_010,0.0008096309372190557
ucn1_00_081_042_010,0.0008821479951878639
ucn1_00_081_043_010,0.0010145295263795182
ucn1_00_081_044_010,0.0008253418181398747
ucn1_00_081_045_010,0.0014838807859229002
ucn1_00_081_046_010,0.002753574774093617
ucn1_00_081_047_010,0.0005827426146566595
ucn1_00_081_048_010,0.0004884604464361752
ucn1_00_081_049_010,0.00034299389282681437
ucn1_00_081_050_010,0.00030313380274740075
ucn1_00_081_051_010,0.0004038706312770586
ucn1_00_082_021_010,0.000491714095779094
ucn1_00_082_022_010,0.00034626402236711276
ucn1_00_082_027_010,0.0004024490170078755
ucn1_00_082_028_010,0.0002665811707511604
ucn1_00_082_029_010,0.00014003258127426977
ucn1_00_082_030_010,0.00016340946299996272
ucn1_00_082_031_010,0.00023380729572330453
ucn1_00_082_032_010,0.0003307700557728335
ucn1_00_082_033_010,0.001529090119766616
ucn1_00_082_034_010,0.001912330025798979
ucn1_00_082_035_010,0.0014209585128155437
ucn1_00_082_036_010,0.0007441257534103983
ucn1_00_082_037_010,0.0002283854946097772
ucn1_00_082_038_010,0.0008453733333744667
ucn1_00_082_039_010,0.001361508765013177
ucn1_00_082_040_010,0.0017221617354192026
ucn1_00_082_041_010,0.001418660867721091
ucn1_00_082_042_010,0.001392582505384127
ucn1_00_082_043_010,0.001358757956834223
ucn1_00_082_044_010,0.0011303859781872864
ucn1_00_082_045_010,0.001024067020643892
ucn1_00_082_046_010,0.0009438939793639323
ucn1_00_082_047_010,0.00044834805375428113
ucn1_00_082_048_010,0.000492659422801223
ucn1_00_082_049_010,0.0005609802243416967
ucn1_00_082_050_010,0.00041004847013087237
ucn1_00_082_051_010,0.0002874866449691028
ucn1_00_082_052_010,0.00016317531160259596
ucn1_00_083_028_010,0.0005862084093883637
ucn1_00_083_029_010,0.00015439352107227583
ucn1_00_083_030_010,9.300304177391536e-05
ucn1_00_083_031_010,0.0001268824823727283
ucn1_00_083_032_010,0.00016718696369984946
ucn1_00_083_033_010,0.0010651925005973823
ucn1_00_083_034_010,0.003193075613043466
ucn1_00_083_035_010,0.0002594742499104819
ucn1_00_083_036_010,0.0008412479113561703
ucn1_00_083_037_010,0.00028026482440751097
ucn1_00_083_038_010,0.0010428126904747348
ucn1_00_083_039_010,0.0009624519501635418
ucn1_00_083_040_010,0.0017992809373028919
ucn1_00_083_041_010,0.0016601645543750892
ucn1_00_083_042_010,0.0018805031175180404
ucn1_00_083_043_010,0.0014449491040778252
ucn1_00_083_044_010,0.0009970026153669758
ucn1_00_083_045_010,0.000860197735171046
ucn1_00_083_046_010,0.0006006849579136526
ucn1_00_083_047_010,0.0007141127193808106
ucn1_00_083_048_010,0.0010841577136959358
ucn1_00_083_049_010,0.001327945382536035
ucn1_00_083_050_010,0.0006616140296965986
ucn1_00_083_051_010,0.0007659023462264526
ucn1_00_083_052_010,0.0005963129077463039
ucn1_00_084_028_010,0.0007962807113529353
ucn1_00_084_029_010,0.0007885921656264516
ucn1_00_084_030_010,0.00063396366237433
ucn1_00_084_031_010,0.0003978423429605098
ucn1_00_084_032_010,0.0013307444662405416
ucn1_00_084_033_010,0.0045204238866913835
ucn1_00_084_034_010,0.0005497161839977684
ucn1_00_084_035_010,0.00033601946418245263
ucn1_00_084_036_010,0.0005761613308280232
ucn1_00_084_037_010,0.0002680056214961457
ucn1_00_084_038_010,0.0015186983407782025
ucn1_00_084_039_010,0.004306477616925547
ucn1_00_084_040_010,0.0014512139737240886
ucn1_00_084_041_010,0.0016541946002916665
ucn1_00_084_042_010,0.0017962450160464761
ucn1_00_084_043_010,0.0016752200985462246
ucn1_00_084_044_010,0.0008036088965663045
ucn1_00_084_045_010,0.0011999866160894753
ucn1_00_084_046_010,0.0010299723434869408
ucn1_00_084_047_010,0.0010864936777803314
ucn1_00_084_048_010,0.0011970212259051918
ucn1_00_084_049_010,0.000976895218083461
ucn1_00_084_050_010,0.0007399198362943281
ucn1_00_084_051_010,0.0008980843470421028
ucn1_00_084_052_010,0.0008045038430629064
ucn1_00_085_029_010,0.0015869774842551532
ucn1_00_085_030_010,0.0032271013578788785
ucn1_00_085_031_010,0.004333251144178528
ucn1_00_085_032_010,0.0036715487836232524
ucn1_00_085_033_010,0.0020521861593697497
ucn1_00_085_036_010,0.0008793822538884577
ucn1_00_085_037_010,0.00027841257935990257
ucn1_00_085_038_010,0.0005193552465937537
ucn1_00_085_039_010,0.004297893410083787
ucn1_00_085_040_010,0.0023721546279300712
ucn1_00_085_041_010,0.0022457078508094286
ucn1_00_085_042_010,0.0015491438220633946
ucn1_00_085_043_010,0.0010665204413420125
ucn1_00_085_044_010,0.0007170916604162212
ucn1_00_085_045_010,0.0007136450162320211
ucn1_00_085_046_010,0.001359243999249109
ucn1_00_085_047_010,0.0012169864126133623
ucn1_00_085_048_010,0.0013361708883779047
ucn1_00_085_049_010,0.0006953144176502272
ucn1_00_085_050_010,0.0006377059322944529
ucn1_00_085_051_010,0.0007494221539191756
ucn1_00_085_052_010,0.001116282358337418
ucn1_00_086_029_010,0.0013385432872725532
ucn1_00_086_030_010,0.002485721850411886
ucn1_00_086_031_010,0.0021402902481002825
ucn1_00_086_032_010,0.008959533375953012
ucn1_00_086_036_010,0.00018383875383557187
ucn1_00_086_037_010,0.0006040319111741243
ucn1_00_086_038_010,0.001243210783497111
ucn1_00_086_039_010,0.0006682864606016607
ucn1_00_086_040_010,0.001977081164859822
ucn1_00_086_041_010,0.0018098511007849658
ucn1_00_086_042_010,0.0013245353179677734
ucn1_00_086_043_010,0.0005076026966309809
ucn1_00_086_044_010,0.0006716167772869552
ucn1_00_086_045_010,0.001005698969476951
ucn1_00_086_046_010,0.0010994543260080748
ucn1_00_086_047_010,0.0009603756859123591
ucn1_00_086_048_010,0.0015153645115724426
ucn1_00_086_049_010,0.0011533907218052135
ucn1_00_086_050_010,0.0005574938691333902
ucn1_00_086_051_010,0.0004776296035001297
ucn1_00_086_052_010,0.000746283523758681
ucn1_00_086_053_010,0.0007271037126558848
ucn1_00_087_028_010,0.00032454627001491764
ucn1_00_087_029_010,0.0012834236224130225
ucn1_00_087_030_010,0.0024426748583190336
ucn1_00_087_031_010,0.0019419172325549551
ucn1_00_087_036_010,0.0002475768543350385
ucn1_00_087_037_010,0.0008111139731881991
ucn1_00_087_038_010,0.0019916763186134997
ucn1_00_087_039_010,0.000777035538123909
ucn1_00_087_040_010,0.0018967623243769547
ucn1_00_087_041_010,0.001995990086694602
ucn1_00_087_042_010,0.000958277928071245
ucn1_00_087_043_010,0.0007440281367951305
ucn1_00_087_044_010,0.0030094615685075034
ucn1_00_087_045_010,0.003124200432687101
ucn1_00_087_046_010,0.0007138945597509234
ucn1_00_087_047_010,0.0006317349616558404
ucn1_00_087_048_010,0.001151122074973764
ucn1_00_087_049_010,0.0014304857195537983
ucn1_00_087_050_010,0.0006422525268719017
ucn1_00_087_051_010,0.0004959060823436337
ucn1_00_087_052_010,0.00034262932547656134
ucn1_00_087_053_010,0.0004299470820573628
ucn1_00_088_028_010,0.0005786288898418951
ucn1_00_088_029_010,0.0014808981476239248
ucn1_00_088_030_010,0.0017758984995123754
ucn1_00_088_031_010,0.0011563648343683266
ucn1_00_088_032_010,0.00100799087845355
ucn1_00_088_034_010,0.00041614835006580016
ucn1_00_088_035_010,0.0005533267545143973
ucn1_00_088_036_010,0.002120419427459021
ucn1_00_088_037_010,0.0007168217035567149
ucn1_00_088_038_010,0.001683982571708865
ucn1_00_088_039_010,0.0025679697410226415
ucn1_00_088_040_010,0.00029313502358325257
ucn1_00_088_041_010,0.002299388523427694
ucn1_00_088_042_010,0.0006391989162585246
ucn1_00_088_043_010,0.00048308062692379135
ucn1_00_088_044_010,0.0009249432490131303
ucn1_00_088_045_010,0.002933805735427109
ucn1_00_088_046_010,0.00405068099851917
ucn1_00_088_047_010,0.00428506667564405
ucn1_00_088_048_010,0.0010521308634749748
ucn1_00_088_049_010,0.0016763466411739922
ucn1_00_088_050_010,0.004041037048146403
ucn1_00_088_051_010,0.0005242783983569234
ucn1_00_088_052_010,0.00020261942012477676
ucn1_00_088_053_010,9.241021158004307e-05
ucn1_00_089_028_010,0.0005431012809952574
ucn1_00_089_029_010,0.0009904385282409737
ucn1_00_089_030_010,0.0012618309978018709
ucn1_00_089_031_010,0.00098496608365658
ucn1_00_089_032_010,0.0023990033002848484
ucn1_00_089_034_010,0.00046549932582996557
ucn1_00_089_035_010,0.0020597978660788184
ucn1_00_089_036_010,0.0020470776305185684
ucn1_00_089_037_010,0.0009827320195469392
ucn1_00_089_038_010,0.0006261024508077414
ucn1_00_089_039_010,0.0035578904782115
ucn1_00_089_040_010,0.0007852865015703073
ucn1_00_089_041_010,0.0025474925183544338
ucn1_00_089_042_010,0.0037896681711473393
ucn1_00_089_043_010,0.00041449309703637307
ucn1_00_089_044_010,0.0011987008836927544
ucn1_00_089_045_010,0.0005115873280663741
ucn1_00_089_046_010,0.0034831831250902636
ucn1_00_089_047_010,0.001289279097103018
ucn1_00_089_048_010,0.0020136953153791232
ucn1_00_089_049_010,0.001437309548716884
ucn1_00_089_050_010,0.003668845267433084
ucn1_00_089_051_010,0.0028137042242375363
ucn1_00_089_052_010,0.0003074781758310467
ucn1_00_090_029_010,0.00044028724278411094
ucn1_00_090_030_010,0.0007181480639016821
ucn1_00_090_031_010,0.0010584531526871765
ucn1_00_090_032_010,0.0011109513507448624
ucn1_00_090_033_010,0.0013055968058325509
ucn1_00_090_034_010,0.0013123853350317446
ucn1_00_090_035_010,0.0014398542134990118
ucn1_00_090_036_010,0.000953614328509813
ucn1_00_090_037_010,0.00025879404146525464
ucn1_00_090_038_010,0.00711662513925765
ucn1_00_090_039_010,0.005328630305770883
ucn1_00_090_040_010,0.0018318043452042433
ucn1_00_090_041_010,0.0021219261207467534
ucn1_00_090_042_010,0.0008492540337425427
ucn1_00_090_043_010,0.0016970948609572251
ucn1_00_090_044_010,0.0018039963598151126
ucn1_00_090_045_010,0.004003420383176205
ucn1_00_090_046_010,0.001465053307362217
ucn1_00_090_047_010,0.0019099166471007482
ucn1_00_090_048_010,0.0009718053952129798
ucn1_00_090_049_010,0.001154744337260025
ucn1_00_090_050_010,0.003600178072261489
ucn1_00_090_051_010,0.0014502202923756854
ucn1_00_090_052_010,0.0005332320006953355
ucn1_00_091_029_010,0.0004913681255677958
ucn1_00_091_030_010,0.0007773931140878989
ucn1_00_091_031_010,0.0008683628316770207
ucn1_00_091_032_010,0.0006020017420999927
ucn1_00_091_033_010,0.0005644835475617913
ucn1_00_091_034_010,0.0024580250631047167
ucn1_00_091_035_010,0.0010746505308869133
ucn1_00_091_036_010,0.0008054662578922092
ucn1_00_091_037_010,0.0002839874442206902
ucn1_00_091_038_010,0.0008023671571004538
ucn1_00_091_039_010,0.0030297686698055127
ucn1_00_091_040_010,0.00037599215134326666
ucn1_00_091_041_010,0.0012855631837462489
ucn1_00_091_042_010,0.001216593278654185
ucn1_00_091_043_010,0.0033471710730441006
ucn1_00_091_044_010,0.0010218377905911787
ucn1_00_091_045_010,0.0014167271625023321
ucn1_00_091_046_010,0.0010229088529330993
ucn1_00_091_047_010,0.006035410714558702
ucn1_00_091_048_010,0.0011689014315904131
ucn1_00_091_049_010,0.001388694110100884
ucn1_00_091_050_010,0.0015478801196302694
ucn1_00_091_051_010,0.0021351787602861627
ucn1_00_091_052_010,0.0005397785201918617
ucn1_00_092_030_010,0.0007585884986442572
ucn1_00_092_031_010,0.0011063584409437156
ucn1_00_092_032_010,0.0013416307411307166
ucn1_00_092_033_010,0.000965767877610404
ucn1_00_092_034_010,0.0012132056470300185
ucn1_00_092_035_010,0.0014931878371149904
ucn1_00_092_036_010,0.0003942261870006121
ucn1_00_092_038_010,0.00021189943981508898
ucn1_00_092_039_010,0.0010529591304876084
ucn1_00_092_040_010,0.0008642825290106848
ucn1_00_092_041_010,0.0024479933748017295
ucn1_00_092_042_010,0.006106386445662487
ucn1_00_092_043_010,0.002013059337850488
ucn1_00_092_044_010,0.0011801089209971642
ucn1_00_092_045_010,0.0013445326620160076
ucn1_00_092_046_010,0.004839465246996482
ucn1_00_092_047_010,0.0011286401717131816
ucn1_00_092_048_010,0.0012994869679083332
ucn1_00_092_049_010,0.0014677878325549138
ucn1_00_092_050_010,0.0015820447688905484
ucn1_00_092_051_010,0.0002239249891349446
ucn1_00_092_052_010,0.00022306796625330247
ucn1_00_093_030_010,0.00013640209948594868
ucn1_00_093_031_010,0.00020158849418321897
ucn1_00_093_032_010,0.0014830031497520733
ucn1_00_093_033_010,0.0012492538722758465
ucn1_00_093_034_010,0.0013601848743976285
ucn1_00_093_035_010,0.002174988582917231
ucn1_00_093_036_010,0.0020369141707048074
ucn1_00_093_037_010,0.0006551837959960064
ucn1_00_093_039_010,0.0011636815083761228
ucn1_00_093_040_010,0.005254187476341355
ucn1_00_093_041_010,0.0027282126680547238
ucn1_00_093_042_010,0.004416848913619926
ucn1_00_093_043_010,0.0016953583084167766
ucn1_00_093_044_010,0.0011977546416898014
ucn1_00_093_045_010,0.0014065666278121564
ucn1_00_093_046_010,0.0010988139342730536
ucn1_00_093_047_010,0.0007109990544557205
ucn1_00_093_048_010,0.0012629095057541655
ucn1_00_093_049_010,0.0016331745901955693
ucn1_00_093_050_010,0.0017342836342998452
ucn1_00_093_051_010,0.0004902509459100979
ucn1_00_093_052_010,0.0002642856467523452
ucn1_00_094_030_010,8.562538520536723e-05
ucn1_00_094_031_010,8.015303034510714e-05
ucn1_00_094_032_010,0.0002876112856726658
ucn1_00_094_033_010,0.0007852407871111748
ucn1_00_094_034_010,0.0015912814269104783
ucn1_00_094_035_010,0.0014662601048029984
ucn1_00_094_036_010,0.0007115832957564497
ucn1_00_094_037_010,0.0003923240210328919
ucn1_00_094_038_010,0.0008219254384291936
ucn1_00_094_039_010,0.00037746368501904174
ucn1_00_094_040_010,0.006915301809984103
ucn1_00_094_041_010,0.00402670399457268
ucn1_00_094_042_010,0.006466622212242068
ucn1_00_094_043_010,0.0007546791172862027
ucn1_00_094_044_010,0.0013736309495573232
ucn1_00_094_045_010,0.0017264107737899157
ucn1_00_094_046_010,0.0013021283395044433
ucn1_00_094_047_010,0.002418847300534715
ucn1_00_094_048_010,0.004331897327253403
ucn1_00_094_049_010,0.0018374276333809985
ucn1_00_094_050_010,0.00042050763975081193
ucn1_00_094_051_010,0.0005738899558182003
ucn1_00_095_035_010,0.0010268729924802812
ucn1_00_095_036_010,0.0010986671451186753
ucn1_00_095_037_010,0.0003083130788573423
ucn1_00_095_038_010,0.00020775623509965193
ucn1_00_095_039_010,0.0014044166724369804
ucn1_00_095_040_010,0.005031435796875716
ucn1_00_095_041_010,0.0057788504730715605
ucn1_00_095_042_010,0.00518378115194026
ucn1_00_095_043_010,0.0007997545804101173
ucn1_00_095_044_010,0.0022861928433411923
ucn1_00_095_045_010,0.0016654583127554072
ucn1_00_095_046_010,0.0014058604855544461
ucn1_00_095_047_010,0.0027113143244033573
ucn1_00_095_048_010,0.000976003546864799
ucn1_00_095_049_010,0.0006106845732430268
ucn1_00_095_050_010,0.00033268219275682114
ucn1_00_095_051_010,0.0003192270459855906
ucn1_00_096_035_010,0.0008776364374044772
ucn1_00_096_036_010,0.0015450144812224802
ucn1_00_096_037_010,0.0008868304675903578
ucn1_00_096_038_010,0.00023207927395379622
ucn1_00_096_039_010,0.0011200284427797923
ucn1_00_096_040_010,0.036881949331248935
ucn1_00_096_041_010,0.0003430789365704059
ucn1_00_096_042_010,0.0007337442008428028
ucn1_00_096_043_010,0.0005020591224721896
ucn1_00_096_044_010,0.0010779760461030988
ucn1_00_096_045_010,0.0015310205137942057
ucn1_00_096_046_010,0.001847443626307065
ucn1_00_096_047_010,0.0018254148460958195
ucn1_00_096_048_010,0.0007723669837657333
ucn1_00_096_049_010,0.0005775739027661668
ucn1_00_096_050_010,0.000445027797501711
ucn1_00_096_051_010,0.00018933309226952278
ucn1_00_096_052_010,0.0003169032742740937
ucn1_00_097_035_010,0.0005510664168411633
ucn1_00_097_036_010,0.0006486669794817222
ucn1_00_097_037_010,0.0020235272097921487
ucn1_00_097_038_010,0.0012435524830475286
ucn1_00_097_039_010,0.0007405228830746085
ucn1_00_097_040_010,0.0020524182749387583
ucn1_00_097_041_010,0.002521392795063592
ucn1_00_097_042_010,0.001017349903762754
ucn1_00_097_043_010,0.0033383083431387513
ucn1_00_097_044_010,0.001759815700627878
ucn1_00_097_045_010,0.0005447760029130584
ucn1_00_097_046_010,0.0025701740197403033
ucn1_00_097_047_010,0.0013826141654313137
ucn1_00_097_048_010,0.001679809198817927
ucn1_00_097_049_010,0.0010575124656337876
ucn1_00_097_050_010,0.00034390191894336587
ucn1_00_097_051_010,0.00028325330696207226
ucn1_00_097_052_010,0.00041848418164114234
ucn1_00_097_054_010,0.00015492758702429158
ucn1_00_098_036_010,0.0004805264290495258
ucn1_00_098_037_010,0.0013920169825406903
ucn1_00_098_038_010,0.00022481277087285761
ucn1_00_098_039_010,0.00023435401437753813
ucn1_00_098_040_010,0.002111100707959302
ucn1_00_098_041_010,0.00044538292176878497
ucn1_00_098_042_010,0.00034130703242002506
ucn1_00_098_043_010,0.00427048020102707
ucn1_00_098_044_010,0.0026251743248131114
ucn1_00_098_045_010,0.0005917845135980546
ucn1_00_098_046_010,0.0027588463328218626
ucn1_00_098_047_010,0.0014176798076915736
ucn1_00_098_048_010,0.00034390605438270797
ucn1_00_098_049_010,0.0005966820539754607
ucn1_00_098_050_010,0.0005885495444674461
ucn1_00_098_051_010,0.0015033186045382673
ucn1_00_098_052_010,0.00034037578754445605
ucn1_00_098_053_010,0.0002625801018626339
ucn1_00_098_054_010,0.00026815544556297937
ucn1_00_098_055_010,6.114733573943544e-05
ucn1_00_099_037_010,0.0007280661691427112
ucn1_00_099_038_010,0.0007448631906816544
ucn1_00_099_039_010,0.0004806119328917242
ucn1_00_099_040_010,0.0005748073195996485
ucn1_00_099_041_010,0.0009660806404712737
ucn1_00_099_042_010,0.00039985046650043083
ucn1_00_099_043_010,0.002977120963536992
ucn1_00_099_044_010,0.0013100106627065757
ucn1_00_099_045_010,0.002199820061247662
ucn1_00_099_046_010,0.0005569190788776243
ucn1_00_099_047_010,0.0005380442000945694
ucn1_00_099_048_010,0.0004229652770564516
ucn1_00_099_049_010,0.0006082777373278213
ucn1_00_099_050_010,0.0005618937646928318
ucn1_00_099_051_010,0.0004968085231550407
ucn1_00_099_052_010,0.0011128715148781387
ucn1_00_099_053_010,0.0004715773558500407
ucn1_00_099_054_010,0.0003396589228206178
ucn1_00_099_055_010,0.00014877683142042143
ucn1_00_099_056_010,1.8852842749931684e-05
ucn1_00_100_038_010,0.00026068437659744503
ucn1_00_100_039_010,0.0008085866281772509
ucn1_00_100_040_010,0.0011865709627225354
ucn1_00_100_041_010,0.0017682479485028023
ucn1_00_100_042_010,0.0006493222665123802
ucn1_00_100_043_010,0.00043628248905992127
ucn1_00_100_044_010,0.002645997785956083
ucn1_00_100_045_010,0.00189801069613719
ucn1_00_100_046_010,0.0012392161482540729
ucn1_00_100_047_010,0.0007444749973275104
ucn1_00_100_048_010,0.0005328014605466143
ucn1_00_100_049_010,0.0006507273897998366
ucn1_00_100_050_010,0.0006605774876944639
ucn1_00_100_051_010,0.0007584170940514462
ucn1_00_100_052_010,0.0007398395152648695
ucn1_00_100_053_010,0.0005657810667399175
ucn1_00_100_054_010,0.00035202478827491186
ucn1_00_100_055_010,0.00010319183661846589
ucn1_00_100_056_010,2.7305852494017236e-05
ucn1_00_101_038_010,0.0004621158673920744
ucn1_00_101_039_010,0.00033841983257269743
ucn1_00_101_040_010,0.001308848568299098
ucn1_00_101_042_010,0.004531190318936041
ucn1_00_101_043_010,0.002580221271803365
ucn1_00_101_044_010,0.0038583670129169463
ucn1_00_101_045_010,0.0004030222475843621
ucn1_00_101_046_010,0.0014330459411627985
ucn1_00_101_047_010,0.0011233092821045273
ucn1_00_101_048_010,0.0005105600214585341
ucn1_00_101_049_010,0.00040259042051780843
ucn1_00_101_050_010,0.00039476945547190623
ucn1_00_101_051_010,0.0005683160551609755
ucn1_00_101_052_010,0.0003896526847574897
ucn1_00_101_053_010,0.00013362064606403605
ucn1_00_101_054_010,0.0002989441699926062
ucn1_00_101_055_010,0.00023852056160738743
ucn1_00_101_056_010,3.3468097398505e-05
ucn1_00_101_057_010,1.0238234087639835e-05
ucn1_00_101_060_010,2.5674163246762223e-05
ucn1_00_101_061_010,7.185008439051224e-05
ucn1_00_102_038_010,0.0008368600769396515
ucn1_00_102_039_010,0.00026249022861407986
ucn1_00_102_040_010,0.001304678563483022
ucn1_00_102_042_010,0.00016859958907479037
ucn1_00_102_043_010,0.000993072839854962
ucn1_00_102_044_010,0.005524386875520321
ucn1_00_102_045_010,0.0004878209212926735
ucn1_00_102_046_010,0.0006612482457951938
ucn1_00_102_047_010,0.0008153923322260084
ucn1_00_102_048_010,0.0005274220494174173
ucn1_00_102_049_010,0.00040254195267654537
ucn1_00_102_050_010,0.0005077928613668681
ucn1_00_102_051_010,0.0007502217783490786
ucn1_00_102_052_010,0.000464203283909903
ucn1_00_102_053_010,0.0003668895920598465
ucn1_00_102_054_010,0.00010685907660433315
ucn1_00_102_055_010,6.97840836627632e-05
ucn1_00_102_056_010,4.2568516233706806e-05
ucn1_00_102_057_010,3.787911815668108e-05
ucn1_00_102_058_010,3.568671333721754e-05
ucn1_00_102_059_010,3.80940251716387e-05
ucn1_00_102_060_010,4.47044825447859e-05
ucn1_00_102_061_010,6.795373482773075e-05
ucn1_00_102_062_010,6.847467633162105e-05
ucn1_00_102_063_010,7.279639246046887e-05
ucn1_00_103_038_010,0.0014066794628542997
ucn1_00_103_039_010,0.001827370896679148
ucn1_00_103_040_010,0.0019551490408337103
ucn1_00_103_041_010,0.0020428347974679717
ucn1_00_103_043_010,0.00038581232649223746
ucn1_00_103_044_010,0.0010186857429182817
ucn1_00_103_045_010,0.0005761904758965422
ucn1_00_103_046_010,0.0004736927045710502
ucn1_00_103_047_010,0.0006962886153908713
ucn1_00_103_048_010,0.0006057758007217616
ucn1_00_103_049_010,0.000569434512095088
ucn1_00_103_050_010,0.00029718097326948776
ucn1_00_103_051_010,0.00014455442077729858
ucn1_00_103_052_010,5.3170209514556557e-05
ucn1_00_103_053_010,9.601194584235496e-05
ucn1_00_103_054_010,5.6431658582633506e-05
ucn1_00_103_055_010,4.325568458671691e-05
ucn1_00_103_056_010,4.36132091292196e-05
ucn1_00_103_057_010,5.873964796201284e-05
ucn1_00_103_058_010,5.9127307360396274e-05
ucn1_00_103_059_010,5.4551367234147605e-05
ucn1_00_103_060_010,6.170420458769705e-05
ucn1_00_103_061_010,5.817973117665209e-05
ucn1_00_103_062_010,6.06496221609946e-05
ucn1_00_103_063_010,7.033227050503489e-05
ucn1_00_103_064_010,7.278315141162666e-05
ucn1_00_104_038_010,0.0005528009135443684
ucn1_00_104_039_010,0.0010363023956084592
ucn1_00_104_040_010,0.0008756916259454826
ucn1_00_104_041_010,1.1570394859818906e+22
ucn1_00_104_044_010,0.0007926544363290174
ucn1_00_104_045_010,0.0016043541463692979
ucn1_00_104_046_010,0.0006928094147760782
ucn1_00_104_047_010,0.0006108636230368476
ucn1_00_104_048_010,0.0005983506880641953
ucn1_00_104_049_010,0.0005243675770198294
ucn1_00_104_050_010,0.0003453086759505044
ucn1_00_104_051_010,7.530871698723649e-05
ucn1_00_104_052_010,4.995706823619796e-05
ucn1_00_104_053_010,4.9809099259048494e-05
ucn1_00_104_054_010,5.356661995249275e-05
ucn1_00_104_055_010,4.899941459252994e-05
ucn1_00_104_056_010,6.409320106199844e-05
ucn1_00_104_057_010,9.274328654566404e-05
ucn1_00_104_058_010,0.00012347711355229708
ucn1_00_104_059_010,0.00012744014556131144
ucn1_00_104_060_010,0.00010086804667811272
ucn1_00_104_061_010,8.99658142011219e-05
ucn1_00_104_062_010,6.927908369139577e-05
ucn1_00_104_063_010,6.876997375348326e-05
ucn1_00_105_038_010,0.0007693043035854785
ucn1_00_105_039_010,0.000995470887573775
ucn1_00_105_040_010,0.0006785340608203469
ucn1_00_105_041_010,0.018180433324306168
ucn1_00_105_044_010,0.00047756534494143484
ucn1_00_105_045_010,0.0003938459537670851
ucn1_00_105_046_010,0.0010890637189319595
ucn1_00_105_047_010,0.0004282433360283196
ucn1_00_105_048_010,0.00018422697851817733
ucn1_00_105_049_010,6.987751142051601e-05
ucn1_00_105_050_010,0.00016739147974091534
ucn1_00_105_051_010,0.00012126505569035842
ucn1_00_105_052_010,5.732358166883524e-05
ucn1_00_105_053_010,6.295166836049995e-05
ucn1_00_105_054_010,6.011923269873517e-05
ucn1_00_105_055_010,6.062561377852094e-05
ucn1_00_105_056_010,7.696037899502987e-05
ucn1_00_105_057_010,6.652917604451096e-05
ucn1_00_105_058_010,0.00010012666725116338
ucn1_00_105_059_010,0.0001278250395247165
ucn1_00_105_060_010,0.00011715227760535818
ucn1_00_105_061_010,0.00010203542907290116
ucn1_00_105_062_010,7.278810194641556e-05
ucn1_00_105_063_010,6.777477890669791e-05
ucn1_00_106_039_010,0.0003399806062423952
ucn1_00_106_041_010,9.970303893813034e-05
ucn1_00_106_044_010,0.0005643743770819381
ucn1_00_106_045_010,0.0009813232789350375
ucn1_00_106_046_010,0.000871785141781956
ucn1_00_106_047_010,0.0006410201079605629
ucn1_00_106_048_010,3.6454235842711246e-05
ucn1_00_106_049_010,3.9437158961847546e-05
ucn1_00_106_050_010,5.320765581656047e-05
ucn1_00_106_051_010,9.129056826598933e-05
ucn1_00_106_052_010,9.423433340828838e-05
ucn1_00_106_053_010,5.755431997495036e-05
ucn1_00_106_054_010,5.663384370366847e-05
ucn1_00_106_055_010,6.070647921128084e-05
ucn1_00_106_056_010,5.1061172562217395e-05
ucn1_00_106_057_010,4.45444190852231e-05
ucn1_00_106_058_010,4.4424120457908554e-05
ucn1_00_106_059_010,5.233412359206079e-05
ucn1_00_106_060_010,7.450476454825716e-05
ucn1_00_106_061_010,7.272110693716935e-05
ucn1_00_106_062_010,6.303026200307372e-05
ucn1_00_106_063_010,6.411424713008799e-05
ucn1_00_106_064_010,5.533355895100789e-05
ucn1_00_107_044_010,0.0007455324537100318
ucn1_00_107_045_010,0.0009363830715756262
ucn1_00_107_046_010,0.0005545405246383512
ucn1_00_107_047_010,0.0003962563530021739
ucn1_00_107_048_010,3.7487155486355076e-05
ucn1_00_107_049_010,3.0999611658424105e-05
ucn1_00_107_050_010,4.3221342059511085e-05
ucn1_00_107_051_010,5.0304463406841334e-05
